effort_id,gender,age,is_angler,fishing_days
998,Female,39,FALSE,0
999,Male,37,TRUE,16
1000,Female,83,FALSE,0
1001,Female,80,FALSE,0
1002,Female,29,FALSE,0
1003,Male,68,TRUE,36
1004,Female,31,FALSE,0
1005,Male,52,TRUE,20
1006,Female,68,FALSE,0
1007,Male,75,FALSE,0
1008,Female,92,TRUE,25
1009,Female,71,FALSE,0
1010,Male,93,TRUE,36
1011,Female,97,FALSE,0
1012,Female,72,FALSE,0
1013,Male,91,FALSE,0
1014,Female,98,FALSE,0
1015,Male,24,FALSE,0
1016,Female,68,FALSE,0
1017,Female,86,FALSE,0
1018,Male,75,FALSE,0
1019,Female,50,TRUE,18
1020,Female,95,FALSE,0
1021,Female,20,FALSE,0
1022,Female,88,FALSE,0
1023,Female,83,FALSE,0
1024,Female,39,FALSE,0
1025,Female,31,FALSE,0
1026,Male,48,FALSE,0
1027,Male,73,FALSE,0
1028,Female,33,FALSE,0
1029,Male,88,TRUE,38
1030,Male,54,FALSE,0
1031,Female,84,FALSE,0
1032,Male,26,FALSE,0
1033,Male,38,FALSE,0
1034,Female,27,FALSE,0
1035,Female,98,FALSE,0
1036,Female,41,FALSE,0
1037,Female,76,TRUE,25
1038,Male,95,FALSE,0
1039,Female,31,FALSE,0
1040,Male,36,FALSE,0
1041,Female,60,FALSE,0
1042,Female,18,FALSE,0
1043,Male,29,FALSE,0
1044,Male,36,FALSE,0
1045,Male,33,FALSE,0
1046,Male,35,TRUE,22
1047,Male,63,FALSE,0
1048,Male,73,FALSE,0
1049,Female,57,FALSE,0
1050,Male,63,FALSE,0
1051,Male,30,FALSE,0
1052,Male,40,FALSE,0
1053,Male,21,FALSE,0
1054,Male,59,FALSE,0
1055,Female,69,FALSE,0
1056,Male,88,TRUE,30
1057,Male,58,FALSE,0
1058,Female,51,FALSE,0
1059,Male,40,FALSE,0
1060,Female,20,FALSE,0
1061,Male,75,TRUE,37
1062,Female,36,FALSE,0
1063,Male,17,FALSE,0
1064,Female,64,FALSE,0
1065,Male,24,FALSE,0
1066,Male,19,FALSE,0
1067,Female,82,FALSE,0
1068,Female,25,FALSE,0
1069,Male,31,FALSE,0
1070,Female,61,TRUE,14
1071,Female,68,TRUE,16
1072,Male,98,FALSE,0
1073,Female,42,FALSE,0
1074,Female,63,FALSE,0
1075,Male,84,FALSE,0
1076,Female,55,FALSE,0
1077,Male,62,TRUE,34
1078,Male,57,FALSE,0
1079,Male,44,FALSE,0
1080,Female,82,FALSE,0
1081,Female,55,FALSE,0
1082,Female,69,FALSE,0
1083,Female,22,FALSE,0
1084,Female,68,FALSE,0
1085,Female,35,FALSE,0
1086,Female,53,FALSE,0
1087,Female,27,FALSE,0
1088,Male,66,FALSE,0
1089,Male,36,FALSE,0
1090,Female,73,TRUE,15
1091,Male,36,FALSE,0
1092,Male,42,FALSE,0
1093,Female,93,FALSE,0
1094,Male,21,FALSE,0
1095,Female,28,FALSE,0
1096,Male,51,FALSE,0
1097,Male,24,FALSE,0
1098,Female,73,FALSE,0
1099,Male,43,TRUE,31
1100,Female,96,FALSE,0
1101,Male,51,FALSE,0
1102,Female,44,FALSE,0
1103,Female,92,FALSE,0
1104,Female,64,FALSE,0
1105,Female,67,FALSE,0
1106,Female,85,FALSE,0
1107,Male,65,FALSE,0
1108,Female,29,FALSE,0
1109,Female,31,FALSE,0
1110,Male,54,TRUE,18
1111,Female,93,FALSE,0
1112,Male,40,FALSE,0
1113,Male,51,FALSE,0
1114,Female,61,FALSE,0
1115,Female,55,FALSE,0
1116,Female,68,FALSE,0
1117,Female,61,TRUE,20
1118,Male,48,FALSE,0
1119,Male,58,FALSE,0
1120,Female,28,FALSE,0
1121,Male,90,FALSE,0
1122,Female,43,FALSE,0
1123,Female,68,FALSE,0
1124,Female,22,TRUE,7
1125,Female,59,FALSE,0
1126,Female,99,FALSE,0
1127,Male,35,FALSE,0
1128,Male,30,FALSE,0
1129,Male,92,TRUE,31
1130,Female,93,FALSE,0
1131,Female,76,FALSE,0
1132,Male,65,FALSE,0
1133,Male,91,FALSE,0
1134,Male,25,FALSE,0
1135,Male,37,FALSE,0
1136,Male,81,FALSE,0
1137,Female,78,FALSE,0
1138,Male,29,FALSE,0
1139,Male,27,FALSE,0
1140,Male,47,FALSE,0
1141,Male,72,FALSE,0
1142,Male,39,FALSE,0
1143,Female,40,FALSE,0
1144,Female,35,FALSE,0
1145,Female,70,TRUE,19
1146,Male,30,FALSE,0
1147,Female,82,TRUE,40
1148,Male,63,FALSE,0
1149,Female,37,FALSE,0
1150,Male,77,FALSE,0
1151,Female,32,FALSE,0
1152,Female,41,FALSE,0
1153,Female,99,FALSE,0
1154,Male,31,FALSE,0
1155,Female,95,TRUE,23
1156,Male,89,FALSE,0
1157,Male,90,FALSE,0
1158,Female,82,TRUE,22
1159,Male,92,FALSE,0
1160,Male,16,FALSE,0
1161,Female,85,TRUE,28
1162,Female,99,FALSE,0
1163,Female,64,TRUE,15
1164,Female,36,FALSE,0
1165,Female,95,TRUE,29
1166,Male,83,TRUE,27
1167,Male,76,FALSE,0
1168,Female,74,FALSE,0
1169,Female,78,TRUE,14
1170,Female,18,FALSE,0
1171,Male,79,TRUE,26
1172,Female,65,FALSE,0
1173,Female,87,FALSE,0
1174,Female,23,FALSE,0
1175,Male,87,TRUE,26
1176,Male,67,FALSE,0
1177,Female,87,FALSE,0
1178,Male,51,FALSE,0
1179,Female,18,FALSE,0
1180,Female,35,FALSE,0
1181,Female,19,FALSE,0
1182,Male,32,FALSE,0
1183,Female,16,TRUE,3
1184,Female,56,FALSE,0
1185,Male,19,FALSE,0
1186,Male,43,FALSE,0
1187,Male,55,FALSE,0
1188,Female,83,TRUE,28
1189,Male,53,FALSE,0
1190,Male,77,TRUE,37
1191,Female,92,FALSE,0
1192,Female,21,FALSE,0
1193,Female,63,FALSE,0
1194,Male,81,FALSE,0
1195,Female,27,FALSE,0
1196,Male,70,FALSE,0
1197,Female,87,FALSE,0
1198,Male,16,FALSE,0
1199,Female,53,FALSE,0
1200,Male,67,FALSE,0
1201,Female,45,FALSE,0
1202,Female,78,FALSE,0
1203,Female,28,FALSE,0
1204,Male,90,FALSE,0
1205,Female,30,FALSE,0
1206,Female,78,FALSE,0
1207,Female,51,FALSE,0
1208,Male,86,TRUE,40
1209,Male,65,TRUE,23
1210,Male,56,FALSE,0
1211,Male,47,FALSE,0
1212,Male,77,FALSE,0
1213,Male,77,FALSE,0
1214,Male,86,FALSE,0
1215,Female,38,FALSE,0
1216,Male,44,FALSE,0
1217,Male,91,TRUE,40
1218,Female,82,FALSE,0
1219,Male,63,FALSE,0
1220,Male,82,FALSE,0
1221,Male,39,FALSE,0
1222,Male,81,TRUE,36
1223,Male,25,FALSE,0
1224,Female,73,FALSE,0
1225,Female,58,FALSE,0
1226,Female,70,FALSE,0
1227,Male,71,FALSE,0
1228,Male,54,FALSE,0
1229,Male,21,FALSE,0
1230,Female,92,FALSE,0
1231,Female,59,FALSE,0
1232,Female,52,FALSE,0
1233,Female,90,FALSE,0
1234,Male,66,FALSE,0
1235,Female,87,FALSE,0
1236,Male,47,FALSE,0
1237,Female,25,FALSE,0
1238,Male,29,FALSE,0
1239,Female,38,FALSE,0
1240,Female,29,FALSE,0
1241,Female,18,FALSE,0
1242,Female,90,FALSE,0
1243,Female,40,FALSE,0
1244,Female,41,FALSE,0
1245,Female,16,FALSE,0
1246,Female,56,FALSE,0
1247,Female,92,FALSE,0
1248,Female,75,FALSE,0
1249,Male,63,FALSE,0
1250,Male,36,FALSE,0
1251,Female,74,FALSE,0
1252,Female,38,FALSE,0
1253,Female,29,FALSE,0
1254,Male,73,TRUE,36
1255,Male,48,FALSE,0
1256,Male,83,TRUE,28
1257,Male,95,TRUE,30
1258,Female,97,FALSE,0
1259,Male,55,FALSE,0
1260,Female,92,FALSE,0
1261,Female,85,FALSE,0
1262,Male,62,FALSE,0
1263,Male,75,FALSE,0
1264,Male,25,FALSE,0
1265,Female,49,TRUE,10
1266,Female,24,FALSE,0
1267,Female,32,FALSE,0
1268,Male,58,FALSE,0
1269,Male,72,FALSE,0
1270,Female,64,FALSE,0
1271,Female,25,FALSE,0
1272,Female,52,FALSE,0
1273,Male,42,FALSE,0
1274,Female,91,FALSE,0
1275,Female,91,FALSE,0
1276,Male,72,FALSE,0
1277,Male,47,FALSE,0
1278,Female,62,TRUE,19
1279,Female,22,FALSE,0
1280,Male,20,FALSE,0
1281,Male,28,FALSE,0
1282,Male,75,FALSE,0
1283,Male,21,FALSE,0
1284,Male,67,TRUE,28
1285,Male,70,FALSE,0
1286,Male,35,FALSE,0
1287,Male,57,FALSE,0
1288,Female,48,TRUE,15
1289,Male,32,FALSE,0
1290,Female,93,FALSE,0
1291,Male,71,FALSE,0
1292,Male,90,FALSE,0
1293,Female,61,TRUE,16
1294,Male,77,FALSE,0
1295,Female,92,FALSE,0
1296,Male,18,FALSE,0
1297,Female,24,FALSE,0
1298,Male,49,FALSE,0
1299,Male,36,FALSE,0
1300,Male,43,FALSE,0
1301,Female,27,FALSE,0
1302,Male,44,FALSE,0
1303,Female,39,FALSE,0
1304,Female,84,FALSE,0
1305,Female,48,FALSE,0
1306,Female,55,FALSE,0
1307,Female,40,FALSE,0
1308,Male,88,TRUE,32
1309,Male,50,FALSE,0
1310,Female,25,TRUE,8
1311,Male,56,TRUE,25
1312,Female,18,FALSE,0
1313,Male,64,FALSE,0
1314,Female,40,FALSE,0
1315,Female,34,FALSE,0
1316,Male,92,FALSE,0
1317,Male,94,FALSE,0
1318,Male,58,FALSE,0
1319,Male,71,FALSE,0
1320,Male,65,FALSE,0
1321,Female,57,FALSE,0
1322,Female,55,FALSE,0
1323,Male,71,FALSE,0
1324,Male,77,TRUE,35
1325,Female,65,FALSE,0
1326,Male,37,FALSE,0
1327,Male,25,FALSE,0
1328,Male,32,FALSE,0
1329,Male,17,FALSE,0
1330,Female,19,FALSE,0
1331,Male,42,TRUE,25
1332,Female,57,FALSE,0
1333,Female,89,FALSE,0
1334,Female,81,FALSE,0
1335,Female,94,TRUE,30
1336,Female,17,FALSE,0
1337,Male,55,FALSE,0
1338,Male,47,FALSE,0
1339,Male,30,FALSE,0
1340,Female,62,FALSE,0
1341,Female,50,FALSE,0
1342,Male,19,FALSE,0
1343,Male,25,FALSE,0
1344,Male,64,FALSE,0
1345,Female,63,FALSE,0
1346,Female,57,FALSE,0
1347,Male,52,FALSE,0
1348,Female,52,FALSE,0
1349,Female,49,FALSE,0
1350,Male,68,FALSE,0
1351,Male,77,FALSE,0
1352,Male,73,FALSE,0
1353,Male,39,FALSE,0
1354,Male,93,FALSE,0
1355,Male,91,FALSE,0
1356,Female,24,FALSE,0
1357,Female,35,FALSE,0
1358,Male,94,FALSE,0
1359,Female,33,FALSE,0
1360,Male,97,TRUE,43
1361,Male,40,FALSE,0
1362,Female,22,FALSE,0
1363,Male,44,FALSE,0
1364,Male,72,TRUE,39
1365,Female,43,FALSE,0
1366,Female,68,FALSE,0
1367,Female,57,FALSE,0
1368,Female,72,TRUE,21
1369,Male,92,TRUE,30
1370,Female,82,FALSE,0
1371,Female,54,FALSE,0
1372,Male,17,FALSE,0
1373,Male,30,FALSE,0
1374,Male,90,FALSE,0
1375,Male,97,FALSE,0
1376,Male,85,TRUE,38
1377,Male,23,FALSE,0
1378,Male,37,FALSE,0
1379,Female,62,TRUE,25
1380,Female,65,FALSE,0
1381,Male,90,FALSE,0
1382,Male,51,FALSE,0
1383,Male,98,FALSE,0
1384,Male,31,FALSE,0
1385,Male,55,TRUE,22
1386,Female,28,FALSE,0
1387,Female,59,FALSE,0
1388,Female,28,FALSE,0
1389,Female,38,FALSE,0
1390,Male,18,FALSE,0
1391,Male,28,FALSE,0
1392,Male,37,FALSE,0
1393,Female,33,FALSE,0
1394,Male,30,FALSE,0
1395,Male,40,FALSE,0
1396,Female,89,TRUE,22
1397,Female,34,FALSE,0
1398,Female,44,FALSE,0
1399,Male,92,FALSE,0
1400,Female,52,FALSE,0
1401,Female,88,FALSE,0
1402,Male,93,TRUE,28
1403,Male,37,FALSE,0
1404,Male,39,FALSE,0
1405,Female,52,FALSE,0
1406,Male,32,FALSE,0
1407,Female,35,FALSE,0
1408,Female,76,FALSE,0
1409,Female,70,FALSE,0
1410,Female,40,FALSE,0
1411,Female,87,FALSE,0
1412,Male,36,FALSE,0
1413,Male,88,FALSE,0
1414,Female,58,FALSE,0
1415,Female,32,FALSE,0
1416,Female,46,FALSE,0
1417,Female,82,FALSE,0
1418,Male,92,FALSE,0
1419,Female,46,FALSE,0
1420,Female,53,FALSE,0
1421,Female,72,FALSE,0
1422,Male,19,FALSE,0
1423,Female,61,FALSE,0
1424,Male,26,TRUE,16
1425,Female,75,TRUE,19
1426,Female,91,FALSE,0
1427,Female,90,FALSE,0
1428,Male,42,FALSE,0
1429,Female,71,FALSE,0
1430,Male,78,FALSE,0
1431,Female,49,FALSE,0
1432,Female,97,FALSE,0
1433,Female,69,FALSE,0
1434,Female,36,FALSE,0
1435,Male,45,FALSE,0
1436,Female,63,FALSE,0
1437,Female,34,FALSE,0
1438,Male,31,FALSE,0
1439,Female,99,FALSE,0
1440,Male,25,FALSE,0
1441,Male,67,TRUE,19
1442,Male,78,FALSE,0
1443,Male,76,FALSE,0
1444,Female,37,FALSE,0
1445,Male,44,FALSE,0
1446,Female,22,FALSE,0
1447,Male,24,FALSE,0
1448,Male,96,FALSE,0
1449,Female,74,TRUE,21
1450,Male,84,FALSE,0
1451,Female,96,FALSE,0
1452,Male,97,FALSE,0
1453,Male,57,TRUE,29
1454,Female,58,FALSE,0
1455,Female,85,FALSE,0
1456,Male,78,FALSE,0
1457,Male,75,FALSE,0
1458,Female,37,FALSE,0
1459,Female,63,TRUE,18
1460,Female,70,FALSE,0
1461,Male,32,FALSE,0
1462,Female,55,FALSE,0
1463,Male,28,FALSE,0
1464,Female,53,FALSE,0
1465,Male,42,FALSE,0
1466,Male,59,FALSE,0
1467,Female,43,FALSE,0
1468,Male,73,FALSE,0
1469,Female,24,FALSE,0
1470,Female,31,FALSE,0
1471,Male,71,FALSE,0
1472,Male,94,TRUE,28
1473,Female,90,FALSE,0
1474,Male,47,FALSE,0
1475,Male,17,TRUE,16
1476,Female,91,FALSE,0
1477,Male,20,TRUE,10
1478,Male,92,TRUE,29
1479,Female,24,FALSE,0
1480,Female,29,FALSE,0
1481,Female,88,TRUE,25
1482,Male,54,TRUE,28
1483,Female,43,FALSE,0
1484,Male,47,FALSE,0
1485,Male,44,FALSE,0
1486,Female,24,FALSE,0
1487,Female,55,FALSE,0
1488,Female,20,FALSE,0
1489,Male,55,FALSE,0
1490,Male,61,FALSE,0
1491,Male,43,FALSE,0
1492,Male,80,TRUE,34
1493,Male,53,FALSE,0
1494,Female,41,FALSE,0
1495,Male,60,FALSE,0
1496,Female,33,FALSE,0
1497,Female,81,FALSE,0
1498,Male,65,FALSE,0
1499,Female,50,FALSE,0
1500,Male,62,TRUE,32
1501,Female,82,FALSE,0
1502,Male,27,FALSE,0
1503,Male,77,FALSE,0
1504,Female,96,TRUE,35
1505,Male,98,TRUE,40
1506,Male,70,FALSE,0
1507,Female,96,TRUE,22
1508,Female,88,FALSE,0
1509,Female,43,FALSE,0
1510,Female,64,FALSE,0
1511,Male,30,TRUE,19
1512,Male,25,FALSE,0
1513,Male,43,FALSE,0
1514,Male,44,FALSE,0
1515,Male,82,TRUE,33
1516,Female,45,FALSE,0
1517,Male,23,FALSE,0
1518,Female,72,FALSE,0
1519,Female,43,FALSE,0
1520,Male,75,FALSE,0
1521,Female,90,FALSE,0
1522,Female,51,FALSE,0
1523,Male,66,FALSE,0
1524,Male,19,FALSE,0
1525,Female,48,TRUE,12
1526,Female,27,FALSE,0
1527,Male,80,FALSE,0
1528,Female,37,FALSE,0
1529,Female,97,FALSE,0
1530,Female,50,FALSE,0
1531,Male,84,TRUE,31
1532,Female,45,FALSE,0
1533,Female,73,TRUE,16
1534,Female,59,FALSE,0
1535,Female,47,FALSE,0
1536,Male,77,FALSE,0
1537,Male,31,FALSE,0
1538,Female,35,FALSE,0
1539,Male,42,TRUE,19
1540,Female,19,FALSE,0
1541,Female,87,TRUE,31
1542,Female,68,FALSE,0
1543,Male,19,FALSE,0
1544,Male,66,FALSE,0
1545,Male,34,FALSE,0
1546,Female,99,FALSE,0
1547,Female,21,FALSE,0
1548,Female,48,FALSE,0
1549,Male,49,FALSE,0
1550,Male,16,FALSE,0
1551,Male,71,FALSE,0
1552,Female,39,FALSE,0
1553,Male,89,TRUE,40
1554,Male,75,TRUE,33
1555,Male,63,FALSE,0
1556,Female,43,FALSE,0
1557,Male,39,FALSE,0
1558,Male,88,FALSE,0
1559,Male,64,FALSE,0
1560,Male,30,FALSE,0
1561,Female,63,FALSE,0
1562,Male,37,FALSE,0
1563,Female,29,FALSE,0
1564,Male,38,FALSE,0
1565,Male,41,FALSE,0
1566,Male,29,FALSE,0
1567,Male,60,FALSE,0
1568,Female,60,FALSE,0
1569,Male,20,FALSE,0
1570,Female,84,FALSE,0
1571,Male,72,FALSE,0
1572,Male,35,FALSE,0
1573,Female,68,FALSE,0
1574,Male,58,TRUE,24
1575,Male,94,FALSE,0
1576,Female,92,FALSE,0
1577,Female,82,FALSE,0
1578,Female,71,FALSE,0
1579,Female,95,TRUE,24
1580,Male,42,FALSE,0
1581,Male,36,FALSE,0
1582,Female,86,TRUE,23
1583,Male,33,FALSE,0
1584,Female,23,FALSE,0
1585,Female,23,FALSE,0
1586,Male,69,FALSE,0
1587,Male,39,FALSE,0
1588,Female,65,FALSE,0
1589,Female,27,FALSE,0
1590,Female,27,FALSE,0
1591,Female,78,FALSE,0
1592,Male,82,FALSE,0
1593,Female,95,FALSE,0
1594,Female,59,FALSE,0
1595,Female,63,FALSE,0
1596,Male,62,TRUE,32
1597,Male,53,TRUE,29
1598,Female,92,FALSE,0
1599,Female,85,TRUE,22
1600,Female,32,FALSE,0
1601,Male,80,FALSE,0
1602,Female,62,FALSE,0
1603,Male,86,TRUE,28
1604,Male,24,FALSE,0
1605,Female,65,FALSE,0
1606,Male,78,TRUE,31
1607,Female,63,FALSE,0
1608,Male,82,FALSE,0
1609,Male,53,FALSE,0
1610,Female,41,FALSE,0
1611,Female,96,FALSE,0
1612,Male,58,FALSE,0
1613,Female,74,TRUE,20
1614,Male,93,FALSE,0
1615,Male,50,FALSE,0
1616,Male,89,TRUE,31
1617,Female,67,FALSE,0
1618,Female,53,FALSE,0
1619,Female,38,FALSE,0
1620,Male,59,FALSE,0
1621,Female,16,FALSE,0
1622,Female,19,FALSE,0
1623,Female,21,FALSE,0
1624,Female,94,FALSE,0
1625,Male,39,FALSE,0
1626,Male,96,FALSE,0
1627,Female,19,FALSE,0
1628,Male,88,FALSE,0
1629,Male,49,FALSE,0
1630,Female,53,TRUE,10
1631,Male,89,FALSE,0
1632,Female,58,FALSE,0
1633,Male,33,FALSE,0
1634,Male,17,FALSE,0
1635,Male,91,FALSE,0
1636,Male,46,FALSE,0
1637,Female,89,FALSE,0
1638,Female,23,FALSE,0
1639,Male,43,FALSE,0
1640,Female,59,FALSE,0
1641,Female,78,FALSE,0
1642,Female,53,FALSE,0
1643,Female,54,FALSE,0
1644,Male,44,FALSE,0
1645,Female,17,FALSE,0
1646,Male,97,FALSE,0
1647,Female,95,FALSE,0
1648,Male,20,FALSE,0
1649,Male,86,FALSE,0
1650,Male,80,TRUE,28
1651,Female,62,FALSE,0
1652,Female,94,FALSE,0
1653,Male,23,FALSE,0
1654,Female,42,FALSE,0
1655,Female,76,FALSE,0
1656,Male,90,TRUE,40
1657,Female,65,FALSE,0
1658,Female,82,FALSE,0
1659,Male,67,FALSE,0
1660,Male,82,FALSE,0
1661,Male,44,FALSE,0
1662,Female,17,FALSE,0
1663,Female,66,FALSE,0
1664,Male,53,FALSE,0
1665,Female,59,FALSE,0
1666,Male,40,FALSE,0
1667,Female,49,FALSE,0
1668,Female,29,FALSE,0
1669,Male,73,TRUE,21
1670,Female,96,TRUE,29
1671,Male,68,FALSE,0
1672,Female,75,TRUE,19
1673,Male,71,FALSE,0
1674,Female,74,FALSE,0
1675,Female,29,FALSE,0
1676,Male,22,FALSE,0
1677,Male,19,FALSE,0
1678,Female,73,FALSE,0
1679,Female,90,FALSE,0
1680,Female,60,FALSE,0
1681,Male,23,FALSE,0
1682,Female,51,FALSE,0
1683,Male,76,TRUE,22
1684,Male,51,FALSE,0
1685,Female,61,FALSE,0
1686,Female,95,FALSE,0
1687,Female,75,FALSE,0
1688,Male,59,FALSE,0
1689,Female,69,FALSE,0
1690,Female,78,FALSE,0
1691,Male,95,FALSE,0
1692,Male,48,TRUE,23
1693,Male,42,FALSE,0
1694,Female,44,FALSE,0
1695,Female,30,FALSE,0
1696,Female,91,TRUE,23
1697,Female,66,FALSE,0
1698,Female,95,TRUE,20
1699,Male,88,FALSE,0
1700,Male,81,TRUE,34
1701,Male,67,FALSE,0
1702,Male,57,FALSE,0
1703,Male,97,FALSE,0
1704,Female,71,FALSE,0
1705,Male,95,FALSE,0
1706,Male,82,FALSE,0
1707,Female,22,FALSE,0
1708,Female,60,FALSE,0
1709,Male,21,FALSE,0
1710,Male,68,FALSE,0
1711,Male,31,FALSE,0
1712,Female,44,FALSE,0
1713,Female,37,FALSE,0
1714,Male,61,FALSE,0
1715,Male,34,FALSE,0
1716,Male,55,FALSE,0
1717,Male,22,FALSE,0
1718,Male,48,FALSE,0
1719,Male,82,FALSE,0
1720,Male,25,FALSE,0
1721,Female,23,FALSE,0
1722,Male,71,FALSE,0
1723,Male,28,FALSE,0
1724,Male,83,TRUE,22
1725,Male,80,FALSE,0
1726,Female,49,FALSE,0
1727,Female,20,FALSE,0
1728,Female,97,TRUE,30
1729,Female,54,FALSE,0
1730,Female,17,FALSE,0
1731,Male,69,FALSE,0
1732,Female,37,FALSE,0
1733,Female,99,TRUE,38
1734,Male,44,FALSE,0
1735,Female,51,FALSE,0
1736,Male,49,FALSE,0
1737,Male,89,FALSE,0
1738,Male,63,FALSE,0
1739,Male,69,FALSE,0
1740,Male,77,TRUE,26
1741,Male,59,FALSE,0
1742,Female,47,FALSE,0
1743,Male,68,FALSE,0
1744,Male,26,FALSE,0
1745,Male,99,TRUE,31
1746,Male,22,FALSE,0
1747,Male,70,TRUE,28
1748,Male,20,FALSE,0
1749,Male,66,FALSE,0
1750,Male,28,FALSE,0
1751,Female,52,FALSE,0
1752,Female,22,FALSE,0
1753,Male,75,TRUE,37
1754,Female,91,FALSE,0
1755,Male,17,FALSE,0
1756,Female,73,FALSE,0
1757,Male,66,FALSE,0
1758,Female,62,FALSE,0
1759,Male,30,FALSE,0
1760,Male,20,FALSE,0
1761,Male,62,FALSE,0
1762,Male,93,TRUE,26
1763,Male,62,FALSE,0
1764,Female,94,FALSE,0
1765,Male,75,FALSE,0
1766,Male,53,FALSE,0
1767,Female,32,FALSE,0
1768,Male,82,TRUE,34
1769,Female,16,FALSE,0
1770,Male,20,FALSE,0
1771,Male,94,FALSE,0
1772,Male,51,FALSE,0
1773,Female,26,FALSE,0
1774,Male,75,FALSE,0
1775,Male,27,FALSE,0
1776,Female,88,FALSE,0
1777,Male,95,TRUE,40
1778,Female,37,FALSE,0
1779,Male,43,FALSE,0
1780,Male,20,TRUE,18
1781,Female,66,FALSE,0
1782,Female,75,TRUE,22
1783,Female,61,FALSE,0
1784,Female,61,FALSE,0
1785,Female,90,FALSE,0
1786,Female,71,FALSE,0
1787,Male,34,FALSE,0
1788,Male,33,FALSE,0
1789,Female,83,FALSE,0
1790,Male,44,FALSE,0
1791,Female,90,FALSE,0
1792,Female,94,FALSE,0
1793,Female,85,FALSE,0
1794,Male,89,FALSE,0
1795,Female,21,FALSE,0
1796,Female,17,FALSE,0
1797,Female,83,FALSE,0
1798,Male,88,TRUE,30
1799,Female,59,FALSE,0
1800,Female,18,TRUE,8
1801,Male,83,TRUE,28
1802,Female,52,FALSE,0
1803,Female,96,TRUE,23
1804,Female,77,FALSE,0
1805,Female,29,FALSE,0
1806,Female,36,FALSE,0
1807,Male,46,FALSE,0
1808,Female,98,FALSE,0
1809,Female,16,FALSE,0
1810,Male,66,FALSE,0
1811,Female,54,FALSE,0
1812,Male,73,FALSE,0
1813,Female,74,FALSE,0
1814,Female,21,FALSE,0
1815,Male,74,TRUE,31
1816,Female,91,FALSE,0
1817,Female,45,FALSE,0
1818,Male,58,FALSE,0
1819,Female,21,FALSE,0
1820,Female,63,FALSE,0
1821,Male,70,FALSE,0
1822,Female,33,FALSE,0
1823,Male,43,FALSE,0
1824,Male,21,FALSE,0
1825,Male,93,FALSE,0
1826,Male,69,TRUE,20
1827,Female,85,FALSE,0
1828,Male,51,FALSE,0
1829,Male,82,FALSE,0
1830,Male,20,FALSE,0
1831,Female,28,FALSE,0
1832,Male,45,FALSE,0
1833,Male,97,TRUE,34
1834,Female,88,FALSE,0
1835,Female,88,FALSE,0
1836,Male,94,FALSE,0
1837,Male,77,TRUE,21
1838,Female,51,FALSE,0
1839,Female,31,FALSE,0
1840,Male,52,FALSE,0
1841,Male,84,FALSE,0
1842,Male,96,FALSE,0
1843,Female,27,FALSE,0
1844,Male,78,FALSE,0
1845,Female,59,FALSE,0
1846,Female,47,FALSE,0
1847,Male,68,FALSE,0
1848,Female,83,FALSE,0
1849,Male,63,FALSE,0
1850,Female,78,FALSE,0
1851,Female,60,FALSE,0
1852,Male,91,TRUE,30
1853,Male,96,TRUE,41
1854,Female,99,FALSE,0
1855,Female,96,FALSE,0
1856,Male,75,FALSE,0
1857,Female,33,FALSE,0
1858,Female,45,FALSE,0
1859,Male,76,FALSE,0
1860,Female,33,FALSE,0
1861,Male,16,FALSE,0
1862,Male,18,FALSE,0
1863,Female,96,FALSE,0
1864,Male,78,FALSE,0
1865,Male,53,FALSE,0
1866,Male,84,TRUE,25
1867,Male,59,FALSE,0
1868,Male,67,FALSE,0
1869,Female,47,FALSE,0
1870,Female,40,FALSE,0
1871,Male,79,FALSE,0
1872,Female,35,FALSE,0
1873,Male,41,FALSE,0
1874,Female,46,FALSE,0
1875,Male,73,FALSE,0
1876,Male,71,TRUE,26
1877,Male,53,TRUE,24
1878,Female,26,FALSE,0
1879,Male,44,FALSE,0
1880,Female,77,FALSE,0
1881,Female,23,FALSE,0
1882,Female,85,FALSE,0
1883,Male,59,FALSE,0
1884,Female,17,FALSE,0
1885,Female,23,FALSE,0
1886,Male,55,FALSE,0
1887,Female,38,FALSE,0
1888,Female,40,FALSE,0
1889,Male,97,FALSE,0
1890,Male,64,TRUE,30
1891,Female,65,FALSE,0
1892,Male,95,FALSE,0
1893,Female,89,FALSE,0
1894,Female,52,FALSE,0
1895,Male,77,FALSE,0
1896,Female,98,FALSE,0
1897,Male,88,TRUE,28
1898,Male,56,FALSE,0
1899,Female,49,FALSE,0
1900,Male,77,FALSE,0
1901,Male,37,FALSE,0
1902,Female,30,FALSE,0
1903,Male,89,FALSE,0
1904,Male,51,TRUE,19
1905,Male,55,FALSE,0
1906,Male,59,FALSE,0
1907,Female,61,FALSE,0
1908,Male,38,FALSE,0
1909,Male,55,FALSE,0
1910,Female,31,FALSE,0
1911,Male,95,FALSE,0
1912,Female,62,FALSE,0
1913,Male,40,FALSE,0
1914,Male,55,FALSE,0
1915,Male,31,FALSE,0
1916,Female,83,FALSE,0
1917,Male,49,FALSE,0
1918,Male,96,TRUE,26
1919,Male,50,TRUE,15
1920,Female,36,FALSE,0
1921,Female,92,TRUE,21
1922,Male,18,FALSE,0
1923,Female,23,FALSE,0
1924,Male,70,FALSE,0
1925,Female,53,FALSE,0
1926,Female,92,FALSE,0
1927,Male,89,FALSE,0
1928,Female,71,FALSE,0
1929,Female,38,FALSE,0
